# Total_number_of_molecules,Total_potential_energy_K
65.00000000,-218079.84972880
61.00000000,-207038.40191478
63.00000000,-209828.53283216
63.00000000,-211162.18116310
63.00000000,-209660.74892314
60.00000000,-201460.92895920
60.00000000,-202800.38562832
58.00000000,-197696.95907952
65.00000000,-214712.18168180
61.00000000,-204222.69624458
62.00000000,-207525.63472712
64.00000000,-212765.45496561
67.00000000,-221538.37801295
68.00000000,-225250.94183563
64.00000000,-211631.05705943
62.00000000,-208563.21855668
63.00000000,-212060.11567092
65.00000000,-217515.25748140
62.00000000,-211359.04467323
61.00000000,-204615.07146540
64.00000000,-213767.44589807
62.00000000,-209667.48344480
59.00000000,-201714.57965468
62.00000000,-208186.31179455
60.00000000,-203350.72400711
63.00000000,-210088.85830532
65.00000000,-216462.39573374
72.00000000,-236762.66437739
68.00000000,-227032.40685244
66.00000000,-220385.76223103
67.00000000,-223373.12664435
69.00000000,-231267.70009570
67.00000000,-226890.20878764
68.00000000,-229775.65233697
66.00000000,-224441.06084374
68.00000000,-230256.45726332
67.00000000,-225717.61584962
65.00000000,-219506.57512123
69.00000000,-232003.02388742
69.00000000,-231704.73528275
67.00000000,-228210.66608982
69.00000000,-233219.94917759
61.00000000,-211885.29626342
61.00000000,-210841.21612646
60.00000000,-208103.38705004
62.00000000,-212777.14760937
58.00000000,-203382.94174733
59.00000000,-205679.07398079
63.00000000,-215413.84082510
64.00000000,-218533.52663429
65.00000000,-219581.79678960
64.00000000,-217315.53658972
60.00000000,-205888.43235694
63.00000000,-214302.32539160
58.00000000,-198538.01132998
62.00000000,-207439.00651699
59.00000000,-199099.21651670
62.00000000,-208611.55610920
60.00000000,-204933.96159477
62.00000000,-209305.47348422
64.00000000,-214991.73176162
63.00000000,-213816.88125123
64.00000000,-215086.31929536
74.00000000,-242554.09875389
75.00000000,-247566.29785267
70.00000000,-236734.06437033
71.00000000,-240171.19078997
68.00000000,-231208.30955245
65.00000000,-225617.81573300
63.00000000,-219305.28434866
66.00000000,-227911.28738612
64.00000000,-221400.56175669
63.00000000,-217200.78153788
66.00000000,-225252.37193637
68.00000000,-228856.08759813
67.00000000,-228297.23575120
69.00000000,-231927.24539704
73.00000000,-244497.81228265
72.00000000,-243488.04677444
73.00000000,-246269.96784181
72.00000000,-243365.45835350
73.00000000,-244901.27306379
73.00000000,-245135.00396716
72.00000000,-242216.53284630
72.00000000,-240314.27889608
74.00000000,-247337.95131049
72.00000000,-243355.41668078
67.00000000,-229229.84491913
67.00000000,-228524.15158765
66.00000000,-224292.98816503
65.00000000,-220122.79099219
63.00000000,-212817.18428879
62.00000000,-210193.61420652
64.00000000,-214633.82413665
64.00000000,-214898.85306457
65.00000000,-216503.92128615
66.00000000,-221390.59803726
64.00000000,-217498.40151658
59.00000000,-204115.90067916
58.00000000,-200444.01578987
61.00000000,-209283.13047969
63.00000000,-215178.73243714
66.00000000,-224951.27658327
67.00000000,-226541.53846789
71.00000000,-239371.31367435
71.00000000,-239897.38072989
70.00000000,-237728.24282942
70.00000000,-235709.28722070
68.00000000,-230833.00683334
68.00000000,-232130.38281607
65.00000000,-222699.84408871
69.00000000,-233553.65497530
69.00000000,-234980.50713709
70.00000000,-239354.37219687
73.00000000,-248339.63909892
72.00000000,-246729.67013912
75.00000000,-253042.57357646
78.00000000,-262181.36848509
75.00000000,-255432.24381407
76.00000000,-260647.71891879
79.00000000,-268826.73359976
77.00000000,-263295.14527381
77.00000000,-263792.34270217
79.00000000,-269412.72212379
75.00000000,-255752.92708050
74.00000000,-250203.56514977
68.00000000,-234307.15216311
65.00000000,-224483.38335534
69.00000000,-234331.79058052
69.00000000,-233900.90836940
68.00000000,-230532.62905319
72.00000000,-241728.13877617
72.00000000,-241642.90897315
72.00000000,-241384.81613280
66.00000000,-226963.66574932
63.00000000,-218363.93816365
62.00000000,-216087.13747019
63.00000000,-218080.40180613
64.00000000,-219500.61813624
69.00000000,-232567.41851520
67.00000000,-226756.10317976
69.00000000,-230882.94837945
69.00000000,-232489.36661208
69.00000000,-230419.92763214
66.00000000,-222031.14699522
69.00000000,-231746.26733014
75.00000000,-247610.85907572
73.00000000,-241381.68339041
73.00000000,-240614.38047422
73.00000000,-241539.02202939
72.00000000,-241648.04851092
73.00000000,-243920.68778075
74.00000000,-249027.46146327
76.00000000,-253304.67033226
74.00000000,-246284.06730148
70.00000000,-235315.99749276
65.00000000,-223202.05461085
67.00000000,-229977.42505505
68.00000000,-234241.30110562
67.00000000,-231969.86156803
67.00000000,-229473.24993931
68.00000000,-232444.21440707
67.00000000,-228763.29792682
70.00000000,-232971.00367864
70.00000000,-235179.62096900
72.00000000,-240934.16756790
75.00000000,-246309.95192703
71.00000000,-238451.24064103
75.00000000,-250420.43517379
71.00000000,-240939.98415248
70.00000000,-238864.36636416
71.00000000,-241673.95255913
72.00000000,-245551.13649397
71.00000000,-241001.03657524
68.00000000,-232746.08427769
64.00000000,-222995.47978993
67.00000000,-231075.57975232
67.00000000,-233910.94465521
67.00000000,-232694.56387274
67.00000000,-232065.77333584
69.00000000,-235938.77928312
75.00000000,-253172.46604848
74.00000000,-247470.62791429
72.00000000,-240921.22962200
69.00000000,-232980.41282343
67.00000000,-227822.48968652
61.00000000,-211758.83170198
60.00000000,-206223.68141120
59.00000000,-202898.49779902
58.00000000,-200444.22224587
59.00000000,-202865.01078848
58.00000000,-201431.51675443
61.00000000,-208387.04717859
64.00000000,-216118.51770692
60.00000000,-206998.35967886
60.00000000,-208192.35405360
61.00000000,-207789.24185356
60.00000000,-204825.82543162
60.00000000,-205732.23749186
61.00000000,-206681.93553999
55.00000000,-191095.57533434
55.00000000,-192569.83910924
58.00000000,-200592.00719699
59.00000000,-201576.24495330
58.00000000,-198353.48139172
60.00000000,-205250.52717880
65.00000000,-217055.30752603
65.00000000,-220099.12856616
60.00000000,-206857.27042469
60.00000000,-206434.39762072
57.00000000,-197833.03339623
55.00000000,-192567.32217788
58.00000000,-200691.92123630
57.00000000,-197499.71660474
59.00000000,-201705.05249133
58.00000000,-199041.29374546
57.00000000,-196183.12617833
58.00000000,-196327.81662915
61.00000000,-204901.97224940
65.00000000,-216941.76278268
62.00000000,-208996.99699397
62.00000000,-208093.95187889
61.00000000,-204255.69173046
61.00000000,-204205.03843005
62.00000000,-208813.76545366
64.00000000,-216323.44856221
62.00000000,-212161.58434290
63.00000000,-215353.78135291
64.00000000,-217788.94451211
62.00000000,-214742.84173205
62.00000000,-214785.25811381
60.00000000,-208823.12506365
61.00000000,-210268.26967480
59.00000000,-204887.72748165
62.00000000,-212208.32694830
62.00000000,-212119.08647221
60.00000000,-207825.97759270
65.00000000,-221308.55034629
65.00000000,-222595.88915243
67.00000000,-227917.04446130
63.00000000,-216599.11716870
63.00000000,-213569.10414685
63.00000000,-212458.90440804
60.00000000,-206785.52574559
60.00000000,-206305.35317261
63.00000000,-213433.35460530
65.00000000,-218621.74191804
64.00000000,-216864.02799460
65.00000000,-219600.52005474
69.00000000,-233476.48349869
68.00000000,-232179.36169627
70.00000000,-237941.77887937
69.00000000,-234752.95587471
71.00000000,-241801.88790600
71.00000000,-242228.01542874
71.00000000,-241378.19529077
72.00000000,-242259.20951432
69.00000000,-233842.18700331
67.00000000,-228687.32657243
68.00000000,-231903.53482779
66.00000000,-224886.67199132
65.00000000,-221078.44650172
65.00000000,-219953.02575871
65.00000000,-218944.04048145
66.00000000,-221944.43327637
62.00000000,-210746.67680864
61.00000000,-210106.05189468
60.00000000,-209351.31731064
61.00000000,-209544.49114981
58.00000000,-201096.53465662
58.00000000,-202545.29922700
55.00000000,-193346.83953079
60.00000000,-206349.34890081
57.00000000,-199095.93641311
56.00000000,-197499.77064492
57.00000000,-199037.88210740
61.00000000,-209539.10446881
60.00000000,-205711.46509938
60.00000000,-204347.96846825
65.00000000,-217009.74859315
63.00000000,-215267.89837154
63.00000000,-214634.49344638
61.00000000,-210347.59318867
60.00000000,-207247.91215510
62.00000000,-212665.55833867
64.00000000,-218914.62258258
65.00000000,-219970.29779771
63.00000000,-215000.67826971
63.00000000,-215122.16545460
66.00000000,-224711.00830469
68.00000000,-228925.37267796
67.00000000,-226560.85001299
68.00000000,-226663.09327790
67.00000000,-224746.62189705
66.00000000,-223310.14960821
66.00000000,-225374.48647167
64.00000000,-217203.40826262
68.00000000,-227206.47460219
71.00000000,-234871.10497709
77.00000000,-251661.77396279
72.00000000,-238376.14034473
68.00000000,-226526.35917660
66.00000000,-223280.25640134
69.00000000,-229790.88640083
70.00000000,-233950.16813034
71.00000000,-236482.19285769
68.00000000,-226393.49338259
67.00000000,-221232.42155132
65.00000000,-214598.16077599
65.00000000,-218653.80650284
66.00000000,-222643.80217466
66.00000000,-221836.50235109
61.00000000,-209034.70666695
63.00000000,-211890.02333611
65.00000000,-218479.26390070
68.00000000,-227386.10102960
67.00000000,-225567.48033510
64.00000000,-214619.84760188
66.00000000,-219909.74230892
65.00000000,-216571.93834340
63.00000000,-211638.56430497
63.00000000,-210928.54524344
62.00000000,-209067.77772390
61.00000000,-206592.21540188
62.00000000,-207442.37954027
66.00000000,-223384.39715332
67.00000000,-226601.70069168
65.00000000,-221539.97323238
65.00000000,-220714.37564833
67.00000000,-226163.69229981
67.00000000,-226380.75777948
68.00000000,-227931.02513871
71.00000000,-236940.79005697
70.00000000,-236638.49885451
67.00000000,-229478.67373222
68.00000000,-230755.14774605
69.00000000,-231749.78336740
72.00000000,-240100.37161115
72.00000000,-238494.86603278
68.00000000,-228409.77279363
61.00000000,-209452.01841198
59.00000000,-204939.87279654
59.00000000,-205247.65707985
62.00000000,-213049.18501798
61.00000000,-211494.36001051
60.00000000,-206903.52540721
58.00000000,-204515.95888812
60.00000000,-209360.03902453
60.00000000,-205382.65078409
63.00000000,-214529.26052853
61.00000000,-210661.27955807
59.00000000,-202431.25755434
56.00000000,-193919.57021952
60.00000000,-205205.20672001
57.00000000,-201526.92726408
57.00000000,-201387.17488665
65.00000000,-222879.22321524
64.00000000,-218857.11585386
63.00000000,-215827.64107376
64.00000000,-218507.30911132
62.00000000,-213697.49975792
62.00000000,-213250.78403119
62.00000000,-212795.87006012
60.00000000,-206472.98274301
57.00000000,-196228.78154134
57.00000000,-194554.13918537
53.00000000,-185378.85353697
46.00000000,-168900.06906412
48.00000000,-174140.57023948
49.00000000,-176736.35673703
50.00000000,-180895.42504063
54.00000000,-190797.27354397
54.00000000,-190706.66289142
54.00000000,-189467.48295649
55.00000000,-192878.53160695
57.00000000,-197867.40021823
58.00000000,-201716.58501609
57.00000000,-199990.51118280
56.00000000,-196045.05579429
58.00000000,-201539.92104653
60.00000000,-206176.32785379
60.00000000,-206875.87120047
60.00000000,-206169.65515554
63.00000000,-214676.90552773
65.00000000,-219995.01859500
66.00000000,-221870.32422184
63.00000000,-212953.19767144
64.00000000,-219540.74347466
66.00000000,-226247.63600539
67.00000000,-229610.19289497
67.00000000,-228793.89950127
67.00000000,-228585.12247081
71.00000000,-240501.63746597
69.00000000,-235224.65722974
68.00000000,-231150.21025078
69.00000000,-234389.12887070
66.00000000,-226289.22641334
73.00000000,-243112.51226968
71.00000000,-236969.68838422
71.00000000,-235770.64358385
65.00000000,-221681.75943201
68.00000000,-231149.75921184
66.00000000,-224469.32268086
65.00000000,-218407.31114570
64.00000000,-215458.65439773
60.00000000,-206704.90884388
66.00000000,-222200.52514246
68.00000000,-226768.34439631
69.00000000,-228557.04938110
70.00000000,-229800.74143135
70.00000000,-231829.97619631
69.00000000,-229660.88852289
69.00000000,-232104.17532745
67.00000000,-225694.49683718
64.00000000,-218196.21916554
71.00000000,-237241.34169767
73.00000000,-240478.52769700
68.00000000,-229363.82268972
64.00000000,-219317.30112832
62.00000000,-212488.42930369
61.00000000,-207398.59432661
59.00000000,-203939.52171429
61.00000000,-209006.60717568
62.00000000,-212387.27260374
64.00000000,-218524.95524411
65.00000000,-219717.40708806
62.00000000,-213271.10947819
62.00000000,-212478.15589326
61.00000000,-210518.16324063
63.00000000,-216376.87101766
61.00000000,-213556.75163943
66.00000000,-226435.51592791
68.00000000,-232661.94741006
69.00000000,-236738.15072670
65.00000000,-224389.08619875
62.00000000,-217820.46693770
70.00000000,-238816.20699762
67.00000000,-230047.25164360
69.00000000,-238199.08413984
68.00000000,-234952.21269244
71.00000000,-244626.95859376
71.00000000,-247774.79070711
70.00000000,-246237.59150937
70.00000000,-246555.00775145
75.00000000,-257226.77877143
72.00000000,-248376.31681628
74.00000000,-253290.85653969
70.00000000,-241760.14227600
72.00000000,-248102.78590772
73.00000000,-251478.16852077
70.00000000,-241974.26913787
68.00000000,-234674.06959177
65.00000000,-228598.77139340
67.00000000,-233544.83591524
69.00000000,-239011.98393972
68.00000000,-236668.31062662
64.00000000,-224879.43430924
63.00000000,-222857.67508217
66.00000000,-231468.93507268
65.00000000,-228713.89740578
68.00000000,-235217.54028896
69.00000000,-235154.95802802
68.00000000,-234600.74252987
67.00000000,-232882.78362031
70.00000000,-240720.15224251
65.00000000,-229007.81940661
67.00000000,-232855.44435947
67.00000000,-233042.35823601
67.00000000,-232804.59848768
67.00000000,-234541.08426417
71.00000000,-243956.19444563
73.00000000,-250431.01413872
73.00000000,-249663.02225315
74.00000000,-253410.34009036
75.00000000,-255224.16077518
73.00000000,-250080.21171714
76.00000000,-257680.88978495
74.00000000,-251734.00713075
81.00000000,-266487.25649316
78.00000000,-259071.21834626
75.00000000,-252952.45481048
68.00000000,-230627.24296150
70.00000000,-235448.96706753
71.00000000,-236311.18901817
69.00000000,-230084.63625638
66.00000000,-223952.65458164
71.00000000,-237217.03407947
69.00000000,-231238.28513868
66.00000000,-221984.18452985
66.00000000,-220755.02762854
66.00000000,-222099.90492425
63.00000000,-216407.91814309
63.00000000,-217183.09956653
61.00000000,-209072.70144886
60.00000000,-206150.30023137
58.00000000,-203119.89130554
57.00000000,-199982.99285578
60.00000000,-207263.96083646
59.00000000,-205443.17208633
58.00000000,-202881.84396650
57.00000000,-200517.75733546
59.00000000,-205961.83602389
59.00000000,-203788.27745545
58.00000000,-200172.08370690
57.00000000,-199496.02450207
55.00000000,-194984.59624370
60.00000000,-206849.25671810
61.00000000,-208235.46290239
63.00000000,-211850.67482423
63.00000000,-214084.90849939
67.00000000,-223961.00488620
61.00000000,-208562.94184806
61.00000000,-209189.80218064
66.00000000,-222232.35341975
69.00000000,-234653.05529300
64.00000000,-223770.91516105
64.00000000,-223534.45827544
63.00000000,-219958.85861929
67.00000000,-229550.28801724
69.00000000,-234922.18246860
70.00000000,-236080.82005934
68.00000000,-233429.29252927
71.00000000,-239537.04858574
64.00000000,-219137.59468884
63.00000000,-215201.66369245
66.00000000,-223777.88622977
68.00000000,-230623.00782931
67.00000000,-231489.95762126
69.00000000,-238616.67452772
68.00000000,-237771.05275452
69.00000000,-239984.11298778
72.00000000,-249103.45543392
73.00000000,-252181.80904492
73.00000000,-252747.70971657
72.00000000,-247034.02142303
70.00000000,-238516.54868888
71.00000000,-242934.21005770
66.00000000,-231643.85047600
66.00000000,-228765.99698002
63.00000000,-219278.09119587
65.00000000,-224166.60006108
68.00000000,-232441.81622513
70.00000000,-238172.02550797
69.00000000,-236413.83357338
68.00000000,-233585.41752268
62.00000000,-218803.28784905
61.00000000,-215592.66522252
62.00000000,-215764.08022998
65.00000000,-221490.48760020
63.00000000,-217887.51321843
65.00000000,-222337.03772459
65.00000000,-222733.73509986
64.00000000,-219488.23500074
67.00000000,-230087.31459010
